title,raw_title,author,avg_rating,ratings_count,cover_url,details_url,page_count,genres,source,description
Learning Scientific Programming with Python,Learning Scientific Programming with Python,Christian Hill,0.0,0,https://covers.openlibrary.org/b/id/11404762-L.jpg,https://openlibrary.org/works/OL20028518W,501,"Science, Python (Computer program language), Data processing, Mathematics, Science, data processing",open_library_api,"""Learn to master basic programming tasks from scratch with real-life scientifically relevant examples and solutions drawn from both science and engineering. Students and researchers at all levels are increasingly turning to the powerful Python programming language as an alternative to commercial packages and this fast-paced introduction moves from the basics to advanced concepts in one complete volume, enabling readers to quickly gain proficiency. Beginning with general programming concepts such as loops and functions within the core Python 3 language, and moving onto the NumPy, SciPy and Matplotlib libraries for numerical programming and data visualisation, this textbook also discusses the use of IPython notebooks to build rich-media, shareable documents for scientific analysis. Including a final chapter introducing challenging topics such as floating-point precision and algorithm stability, and with extensive online resources to support advanced study, this textbook represents a targeted package for students requiring a solid foundation in Python programming""--"
"Python Crash Course, 2nd Edition","Python Crash Course, 2nd Edition",Eric Matthes,3.5555556,9,https://covers.openlibrary.org/b/id/8800209-L.jpg,https://openlibrary.org/works/OL20155144W,544,"Python (computer program language), Criticism and interpretationmurasaki shikibu , 978?-, Murasaki shikibu , 978?-, Pl788.4.z5 m87 2011, Criticism and interpretation紫式部 , b. 978?",open_library_api,
Game Development Using Python,Game Development Using Python,James R. Parker,0.0,0,https://covers.openlibrary.org/b/id/9212008-L.jpg,https://openlibrary.org/works/OL20569937W,500,"Computer games, Programming, Python (Computer program language)",open_library_api,
Data wrangling with Python,Data wrangling with Python,Jacqueline Kazil,3.0,1,https://covers.openlibrary.org/b/id/13086574-L.jpg,https://openlibrary.org/works/OL20028472W,488,"Python (Computer program language), Data mining, Python (computer program language), Data Mining, Datenanalyse",open_library_api,
Big Java,Big Java,Cay S. Horstmann,5.0,1,https://covers.openlibrary.org/b/id/1239523-L.jpg,https://openlibrary.org/works/OL449055W,1232,"Java (Computer program language), Java (Langage de programmation), Java (programmeertaal), Java (computer program language)",open_library_api,
Beginning programming with Java for dummies,Beginning programming with Java for dummies,Barry A. Burd,1.0,1,https://covers.openlibrary.org/b/id/520702-L.jpg,https://openlibrary.org/works/OL3372614W,480,"Java (Computer program language), Computer Technology, Nonfiction, Java (programmeertaal), Java (Computer language)",open_library_api,"Covering everything from basic Java development concepts to the latest tools and techniques used in Java, this book will put would-be programmers on their way to Java mastery  Explores what goes into creating a program, how to put the pieces together, dealing with standard programming challenges, debugging, and making it work  Updated for the release of the Java SDK 2.0, with all examples revised to reflect the changes in the technology"
Java how to program,Java how to program,Paul J. Deitel,3.0,1,https://covers.openlibrary.org/b/id/15111441-L.jpg,https://openlibrary.org/works/OL7943177W,1498,"Java (Computer program language), Object-oriented programming (Computer science), open_syllabus_project, Java (Langage de programmation), Java 2.",open_library_api,
Door duisternis tot licht,Door duisternis tot licht,Kartini Raden Adjeng,5.0,1,https://covers.openlibrary.org/b/id/1554059-L.jpg,https://openlibrary.org/works/OL1628788W,310,"Correspondence, Feminists, Social conditions, Women, Women, indonesia, java",open_library_api,"Collection of letters of Kartini, a pioneer of women's rights for native Indonesians."
Fundamentals of Programming using Java,Fundamentals of Programming using Java,Edward Currie,5.0,1,https://covers.openlibrary.org/b/id/2031875-L.jpg,https://openlibrary.org/works/OL9029736W,264,"Java (computer program language), Computer programming, Java (Computer program language), Computer software, Development",open_library_api,
Effective Java,Effective Java,Joshua Bloch,4.5555553,9,https://covers.openlibrary.org/b/id/1176573-L.jpg,https://openlibrary.org/works/OL6223299W,311,"Java (Computer program language), Object-oriented programming (Computer science), Java 2., Java yu yan, Cheng xu she ji",open_library_api,
Java software solutions,Java software solutions,"Lewis, John",0.0,0,https://covers.openlibrary.org/b/id/135371-L.jpg,https://openlibrary.org/works/OL94732W,832,"Java (Computer program language), Object-oriented programming (Computer science), Electronic data processing, study and teaching, Java (Programmiersprache), Softwareentwicklung",open_library_api,"'Java Software Solutions', fourth edition, takes full advantage of the Java 5. 0 release in a way that is appropriate for those just learning to write high quality programs. This new edition has an earlier evolution of object concepts, developed in a waythat capitalizes on the power of objects without overwhelming beginning programmers."
An Introduction to Object-Oriented Programming With Java,An Introduction to Object-Oriented Programming With Java,C. Thomas Wu,4.0,1,https://covers.openlibrary.org/b/id/149216-L.jpg,https://openlibrary.org/works/OL1982658W,950,"Java (Computer program language), Object-oriented programming (Computer science), Objektorientierte Programmierung, Java (programmeertaal), Java (Programmiersprache)",open_library_api,
Java how to program--late objects version,Java how to program--late objects version,Paul J. Deitel,0.0,0,https://covers.openlibrary.org/b/id/15113231-L.jpg,https://openlibrary.org/works/OL15529971W,1234,"Java (Computer program language), Object-oriented programming (Computer science), Java, Professional, career & trade -> computer science -> java",open_library_api,
Absolute Java,Absolute Java,Walter J. Savitch,0.0,0,https://covers.openlibrary.org/b/id/15161494-L.jpg,https://openlibrary.org/works/OL1915448W,1244,"Java (Computer program language), Literary collections",open_library_api,
Thinking in Java,Thinking in Java,Bruce Eckel,4.25,4,https://covers.openlibrary.org/b/id/6792786-L.jpg,https://openlibrary.org/works/OL15828509W,1123,"Java (Computer program language), Linguagem de programacao (outras), Java (programmeertaal), open_syllabus_project, Java",open_library_api,"“Thinking in Java should be read cover to cover by every Java programmer, then kept close at hand for frequent reference. The exercises are challenging, and the chapter on Collections is superb! Not only did this book help me to pass the Sun Certified Java Programmer exam; it’s also the first book I turn to whenever I have a Java question.”
—Jim Pleger, Loudoun County (Virginia) Government 

“Much better than any other Java book I’ve seen. Make that ‘by an order of magnitude’.... Very complete, with excellent right-to-the-point examples and intelligent, not dumbed-down, explanations.... In contrast to many other Java books I found it to be unusually mature, consistent, intellectually honest, well-written, and precise. IMHO, an ideal book for studying Java.”
—Anatoly Vorobey, Technion University, Haifa, Israel 

“Absolutely one of the best programming tutorials I’ve seen for any language.”
—Joakim Ziegler, FIX sysop 

“Thank you again for your awesome book. I was really floundering (being a non-C programmer), but your book has brought me up to speed as fast as I could read it. It’s really cool to be able to understand the underlying principles and concepts from the start, rather than having to try to build that conceptual model through trial and error. Hopefully I will be able to attend your seminar in the not-too-distant future.”
—Randall R. Hawley, automation technician, Eli Lilly & Co.

“This is one of the best books I’ve read about a programming language.... The best book ever written on Java.”
—Ravindra Pai, Oracle Corporation, SUNOS product line 

“Bruce, your book is wonderful! Your explanations are clear and direct. Through your fantastic book I have gained a tremendous amount of Java knowledge. The exercises are also fantastic and do an excellent job reinforcing the ideas explained throughout the chapters. I look forward to reading more books written by you. Thank you for the tremendous service that you are providing by writing such great books. My code will be much better after reading Thinking in Java. I thank you and I’m sure any programmers who will have to maintain my code are also grateful to you.”
- Yvonne Watkins, Java artisan, Discover Technologies, Inc.

“Other books cover the what of Java (describing the syntax and the libraries) or the how of Java (practical programming examples). Thinking in Java is the only book I know that explains the why of Java: Why it was designed the way it was, why it works the way it does, why it sometimes doesn’t work, why it’s better than C++, why it’s not. Although it also does a good job of teaching the what and how of the language, Thinking in Java is definitely the thinking person’s choice in a Java book.”
—Robert S. Stephenson 

Awards for Thinking in Java  
 - 2003 Software Development Magazine Jolt Award for Best Book
 - 2003 Java Developer’s Journal Reader’s Choice Award for Best Book
       2001 JavaWorld Editor’s Choice Award for Best Book
       2000 JavaWorld Reader’s Choice Award for Best Book
       1999 Software Development Magazine Productivity Award
       1998 Java Developer’s Journal Editor’s Choice Award for Best Book


Download seven free sample chapters from Thinking in Java, Fourth Edition. Visit http://mindview.net/Books/TIJ4."
Java 2,Java 2,Herbert Schildt,0.0,0,https://covers.openlibrary.org/b/id/61332-L.jpg,https://openlibrary.org/works/OL720122W,1077,"Java (Computer program language), Java (computer program language)",open_library_api,
"Introduction to Java Programming and Data Structures, Comprehensive Version","Introduction to Java Programming and Data Structures, Comprehensive Version",Y. Liang,0.0,0,https://covers.openlibrary.org/b/id/10615185-L.jpg,https://openlibrary.org/works/OL24188866W,1240,Java (computer program language),open_library_api,
Core Java 2.,Core Java 2.,Cay S. Horstmann,0.0,0,https://covers.openlibrary.org/b/id/87624-L.jpg,https://openlibrary.org/works/OL449052W,835,"Java (Computer program language), Java 2., Java (computer program language), Computers, Qa76.73.j38 h6753 2003",open_library_api,
"Introduction to Java Programming, Comprehensive","Introduction to Java Programming, Comprehensive",Y. Daniel Liang,0.0,0,https://covers.openlibrary.org/b/id/5033291-L.jpg,https://openlibrary.org/works/OL114675W,1314,"Java (computer program language), Java (Computer program language), Java (programmeertaal), Java, Literary collections",open_library_api,
"Introduction to Java Programming and Data Structures, Comprehensive Version (11th Edition)","Introduction to Java Programming and Data Structures, Comprehensive Version (11th Edition)",Y. Daniel Liang,0.0,0,https://covers.openlibrary.org/b/id/8508587-L.jpg,https://openlibrary.org/works/OL19542564W,1232,Java (computer program language),open_library_api,
Java foundations,Java foundations,"Lewis, John",0.0,0,https://covers.openlibrary.org/b/id/10151437-L.jpg,https://openlibrary.org/works/OL15452906W,880,Java (Computer program language),open_library_api,
Spring in action,Spring in action,Craig Walls,4.0,2,https://covers.openlibrary.org/b/id/8722096-L.jpg,https://openlibrary.org/works/OL8955978W,496,"Application software, Development, Java (Computer program language), Spring (Computer file), Java",open_library_api,
"Java, Java, Java","Java, Java, Java",R. Morelli,0.0,0,https://covers.openlibrary.org/b/id/87542-L.jpg,https://openlibrary.org/works/OL5851856W,880,"Java (Computer program language), Object-oriented programming (Computer science), Java (computer program language), Object-oriented programming (computer science)",open_library_api,
Core Java,Core Java,Cay S. Horstmann,0.0,0,https://covers.openlibrary.org/b/id/6578914-L.jpg,https://openlibrary.org/works/OL449035W,864,"Java (Computer program language), computer programming, java programming language, object-oriented programming, Java (computer program language)",open_library_api,Describes the Java programming language and system.
Java Black Book,Java Black Book,Steven Holzner,5.0,1,https://covers.openlibrary.org/b/id/958580-L.jpg,https://openlibrary.org/works/OL15035953W,1196,"Java (Computer program language), Java 2",open_library_api,
Programming in JAVA,Programming in JAVA,Sachin Malhotra,5.0,1,https://covers.openlibrary.org/b/id/12697255-L.jpg,https://openlibrary.org/works/OL21234461W,668,"Java (computer program language), Java (Computer program language)",open_library_api,
The Java programming language,The Java programming language,"Arnold, Ken",0.0,0,https://covers.openlibrary.org/b/id/135609-L.jpg,https://openlibrary.org/works/OL2734879W,595,"Java (Computer program language), Java (Langage de programmation), Java 1.3., Java (programmeertaal), Programmation orientée objets (informatique)",open_library_api,
Understanding object-oriented programming with Java,Understanding object-oriented programming with Java,Timothy Budd,0.0,0,https://covers.openlibrary.org/b/id/5430841-L.jpg,https://openlibrary.org/works/OL2642456W,420,"Object-oriented programming (Computer science), Java (Computer program language), Programmation orientée objet (Informatique), Java (Langage de programmation), Java",open_library_api,"""This updated edition of Understanding Object-Oriented Programming with Java develops the object-oriented programming skills of experienced programmers by showing them how to use Java 2, the latest release of Sun's Java platform. Dr. Budd provides a complete understanding of the philosophy behind Java 2 and teaches readers why the Java language works the way it does, unlike many other authors who focus only on how Java works.

The book begins by covering the language-independent concepts that are at the heart of the Java world and then moves on to introducing Java through several example programs. This is followed by an in-depth discussion of inheritance and polymorphism. The book concludes with material on important features of Java that are not object-oriented.""--BOOK JACKET."
Professional Java server programming,Professional Java server programming,Subrahmanyam Allamaraju,1.0,1,https://covers.openlibrary.org/b/id/916315-L.jpg,https://openlibrary.org/works/OL17310019W,1300,"Java (Computer program language), Java 1.3., Java (langage de programmation), Server, Java 2 Enterprise Edition",open_library_api,
Learning Java,Learning Java,Patrick Niemeyer,0.0,0,https://covers.openlibrary.org/b/id/10991044-L.jpg,https://openlibrary.org/works/OL1741822W,817,"Java (Computer program language), Java (Langage de programmation), Mathematics, Java (programmeertaal), Java",open_library_api,
Batik,Batik,Inger McCabe Elliott,0.0,0,https://covers.openlibrary.org/b/id/1505582-L.jpg,https://openlibrary.org/works/OL4281504W,240,"Batik, Java (indonesia), history",open_library_api,
Data structures and algorithms in Java,Data structures and algorithms in Java,Michael T. Goodrich,0.0,0,https://covers.openlibrary.org/b/id/9671168-L.jpg,https://openlibrary.org/works/OL5970265W,689,"Computer algorithms, Data structures (Computer science), Java (Computer program language), Data structures (computer science), Java (computer program language)",open_library_api,A textbook covering design and analysis of efficient data structures and associated algorithms using the Java programming language.
Schaum's Outline of Programming with Java,Schaum's Outline of Programming with Java,John R. Hubbard,0.0,0,https://covers.openlibrary.org/b/id/59154-L.jpg,https://openlibrary.org/works/OL6463467W,257,"Java (computer program language), Java (Computer program language), Network programming, Java",open_library_api,
Pro Spring Boot,Pro Spring Boot,Felipe Gutierrez,0.0,0,https://covers.openlibrary.org/b/id/8512945-L.jpg,https://openlibrary.org/works/OL19546884W,388,Java (Computer program language),open_library_api,
Java Language Reference,Java Language Reference,Mark Grand,0.0,0,https://covers.openlibrary.org/b/id/805648-L.jpg,https://openlibrary.org/works/OL1649483W,475,"Java (Computer program language), JAVA, Java 1.1., Langage programmation, Java (langage de programmation)",open_library_api,"<h2>Printing History</h2>
<dl> 
<dt>January 1997</dt>
<dd>First Edition.</dd> 
<dt>July 1997</dt>
<dd>Second Edition, updated for Java 1.1.</dd> 
</dl>"
Clojure programming,Clojure programming,Chas Emerick,4.0,3,https://covers.openlibrary.org/b/id/7440852-L.jpg,https://openlibrary.org/works/OL16690207W,630,"Java (Computer program language), Java virtual machine, Functional programming (Computer science), Clojure (Computer program language), Java (computer program language)",open_library_api,"""Clojure programming ... This functional programming language not only lets you take advantage of Java libraries, services, and other JVM resources, it rivals other dynamic languages such as Ruby and Python. With this comprehensive guide, you'll learn Clojure fundamentals with examples that relate it to languages you already know""--P. [4] of cover."
"Java: The Complete Reference, Eleventh Edition","Java: The Complete Reference, Eleventh Edition",Herbert Schildt,0.0,0,https://covers.openlibrary.org/b/id/8507957-L.jpg,https://openlibrary.org/works/OL19542166W,1248,"Java (computer program language), Internet programming",open_library_api,
Javanese culture,Javanese culture,Koentjaraningrat,5.0,1,,https://openlibrary.org/works/OL338831W,550,"Civilization, Java (indonesia)",open_library_api,
Java ist auch eine Insel,Java ist auch eine Insel,Christian Ullenboom,0.0,0,https://covers.openlibrary.org/b/id/14141204-L.jpg,https://openlibrary.org/works/OL16804541W,1308,"java, programming",open_library_api,"A great introduction to programming Java.
The book is also available online (look at the ""openbook"" link)"
Java Swing,Java Swing,Marc Loy,0.0,0,https://covers.openlibrary.org/b/id/388718-L.jpg,https://openlibrary.org/works/OL16087280W,1265,"Java (Computer program language), Swing (Computer file), Java, Games, Com051280",open_library_api,"""Swing is a fully featured user interface development kit for Java applications. Building on the foundations of the Abstract Window Toolkit (AWT), Swing enables cross-platform applications to use any of several pluggable look-and-feels. Swing developers can take advantage of its rich, flexible features and modular components, building elegant user interfaces with very little code. This second edition of 'Java Swing' thoroughly covers all the features available in Java 2 SDK 1.3 and 1.4. More than simply a reference, this new edition takes a practical approach. It is a book by developers for developers, with hundreds of useful examples, from beginning level to advanced.""--Back cover."
Java Programming 9th Edition,Java Programming 9th Edition,Joyce Farrell,0.0,0,https://covers.openlibrary.org/b/id/8485288-L.jpg,https://openlibrary.org/works/OL19365484W,870,Java (computer program language),open_library_api,
How Tomcat Works,How Tomcat Works,"Kurniawan, Budi.",5.0,2,https://covers.openlibrary.org/b/id/1717260-L.jpg,https://openlibrary.org/works/OL9405773M,464,"Java & variants, Programming Languages - Java, Computers, Computers - Languages / Programming, Computer Books: Languages",open_library_api,
Programming.Java,Programming.Java,Rick Decker,0.0,0,https://covers.openlibrary.org/b/id/1275268-L.jpg,https://openlibrary.org/works/OL2699202W,596,"Java (Computer program language), Java (programmeertaal), Java (Programmiersprache), Java (computer program language)",open_library_api,
Exploring Java,Exploring Java,Patrick Niemeyer,0.0,0,https://covers.openlibrary.org/b/id/805639-L.jpg,https://openlibrary.org/works/OL1741824W,413,"Java (Computer program language), Java (Langage de programmation), COMPUTERS, Programming Languages, Java",open_library_api,"Exploring Java is a comprehensive introduction to a new tool for building the next generation of network-capable applications. The ability to create animated World Wide Web pages with Java has sparked its popularity. But Java is also important because it's truly portable. The code runs on all systems that provide a Java interpreter, whether Windows 95, Windows NT, Macintosh, or UNIX. Java's most dramatic claim concerns safety; its design makes it difficult to write viruses and other hostile software.

Therefore it's an ideal language for writing software that travels across the Internet.

With a practical, hands-on approach, Exploring Java shows how to write Java applets and create dynamic Web pages. But that's only the beginning. This book shows you how to get up to speed writing advanced applications like networking programs, content and protocol handlers, and security managers. Exploring Java is the first book in a Java documentation series from O'Reilly that will keep pace with rapid Java developments."
Java Performance,Java Performance,Scott Oaks,0.0,0,https://covers.openlibrary.org/b/id/8514235-L.jpg,https://openlibrary.org/works/OL19547763W,438,"Java (Computer program language), Mathematics",open_library_api,
Building Java programs,Building Java programs,Stuart Reges,0.0,0,https://covers.openlibrary.org/b/id/8625443-L.jpg,https://openlibrary.org/works/OL18346166W,1204,"Java (Computer program language), Java (computer program language), Qa76.73.j38 r447 2011, 005.13/3",open_library_api,
Swing,Swing,Herbert Schildt,0.0,0,https://covers.openlibrary.org/b/id/62381-L.jpg,https://openlibrary.org/works/OL720114W,590,"Java (Computer program language), Swing (Computer file), Graphical user interfaces (Computer systems), Java (computer program language), Java Swing",open_library_api,
Java Coding Problems,Java Coding Problems,Anghel Leonard,0.0,0,,https://openlibrary.org/works/OL28169136W,807,"Java (computer program language), Coding theory",open_library_api,
Graphic Java,Graphic Java,David M. Geary,0.0,0,https://covers.openlibrary.org/b/id/92332-L.jpg,https://openlibrary.org/works/OL2695702W,739,"Computer graphics, Graphic Java toolkit, Java (Computer program language), Java (Programmiersprache), Gráficas por computadoras",open_library_api,
An introduction to computer science using Java,An introduction to computer science using Java,Samuel N. Kamin,0.0,0,https://covers.openlibrary.org/b/id/62683-L.jpg,https://openlibrary.org/works/OL2719311W,665,"Java (Computer program language), Computer science, Informatique, Java (Langage de programmation), Java",open_library_api,
The Religion of Java,The Religion of Java,Clifford Geertz,0.0,0,https://covers.openlibrary.org/b/id/140892-L.jpg,https://openlibrary.org/works/OL926839W,392,"Java (indonesia), Ethnology, Religion, Religión, Godsdienst",open_library_api,
OCA: Oracle Certified Associate Java SE 8 Programmer I Study Guide: Exam 1Z0-808,OCA: Oracle Certified Associate Java SE 8 Programmer I Study Guide: Exam 1Z0-808,Jeanne Boyarsky,0.0,0,https://covers.openlibrary.org/b/id/8513346-L.jpg,https://openlibrary.org/works/OL19547217W,432,Java (computer program language),open_library_api,
"Don't Make Me Think, Revisited","Don't Make Me Think, Revisited",Steve Krug,4.214286,14,https://covers.openlibrary.org/b/id/10329409-L.jpg,https://openlibrary.org/works/OL21163225W,216,"Web sites, design, Web sites--design, Web site development, Web sites--evaluation, Tk5105.888 .k78 2014",open_library_api,
Web Programming,Web Programming,Chris Bates,0.0,0,https://covers.openlibrary.org/b/id/300000-L.jpg,https://openlibrary.org/works/OL8204155W,626,"Internet programming, Web site development, World Wide Web, Web sites, Design",open_library_api,
CSS,CSS,David Sawyer McFarland,0.0,0,https://covers.openlibrary.org/b/id/12191343-L.jpg,https://openlibrary.org/works/OL20013553W,565,"Web sites, Design, Cascading style sheets, Web site development, Computer graphics",open_library_api,"This book combines crystal-clear explanations, real-world examples, a dash of humor, and dozens of step-by-step tutorials to show you ways to design sites with CSS that work consistently across browsers. Create HTML that's simpler, uses less code, is search-engine friendly, and works well with CSS, style text by changing fonts, colors, font sizes, and adding borders. Create complex layouts using CSS, including multi-column designs that do not require using old techniques like HTML tables and turn simple HTML links into complex and attractive navigation bars-complete with CSS-only rollover effects that add interactivity to your Web pages, and style images to create effective photo galleries and special effects like CSS-based drop shadows."
Fundamentals of Web Development,Fundamentals of Web Development,Randy Connolly,5.0,1,https://covers.openlibrary.org/b/id/9423191-L.jpg,https://openlibrary.org/works/OL20732060W,1240,Web site development,open_library_api,
Blogging for dummies,Blogging for dummies,Susannah Gardner,0.0,0,https://covers.openlibrary.org/b/id/6451571-L.jpg,https://openlibrary.org/works/OL5894556W,384,"Computer Technology, Nonfiction, Blogs, Internet, Journalism (General)",open_library_api,"Everybody's doing it! And while that logic never got far with your mother, it's a fine reason to start blogging, especially if you have a business to build or a cause to promote. Well-run blogs do more than offer an outlet for your thoughts. They've actually influenced everything from a company's image to the outcome of a local election.   Because the blogosphere is pretty crowded, it's a good idea to find out a bit about the anatomy of a blog, what makes a good one, and what it takes to keep one going before you dive right in and start sharing with the world. Blogging For Dummies, 2nd Edition gives you all the basics so you can get a good start. And if you've been around the blog a few times and want to advance to the next level, Blogging For Dummies, 2nd Edition even takes a look at podcasting and videoblogging.   You'll find out how to:    Make your blog stand out in a crowd, build an audience, and even make it pay  Choose the best software options, boost readership, and handle comments  Generate revenue from your blog with ads and sponsorships  Protect your privacy and your job  Deal with spam and the inappropriate comments from that guy who posts several times a day  Find your niche  Attract and keep readers  Use your blog to promote your business, cause, or organization  Add audio, video, cool widgets, and more     Ready? Get Blogging for Dummies and let's get started!"
WordPress For Dummies,WordPress For Dummies,Lisa Sabin-Wilson,0.0,0,https://covers.openlibrary.org/b/id/1239987-L.jpg,https://openlibrary.org/works/OL8206689W,425,"Computer Technology, Nonfiction, Blogs, Authoring programs, Web sites",open_library_api,"Bloggers love WordPress! If you're ready to start using this free blogging software, WordPress For Dummies, 2nd Edition is just what you and your blog need to make a splash.   Professional blog designer Lisa Sabin-Wilson shows you how to use all the latest upgrades to WordPress and helps you decide whether to use the Wordpress.com hosted service or self-host your blog with WordPress.org. Whether you're just venturing into the blogosphere or you want to shift an existing blog to WordPress, WordPress For Dummies, 2nd Edition will help.   Explore theme development and learn where to find free WordPress themes Extend WordPress through plug-ins, CSS, custom fields, and more Find out about archiving, interacting with readers through comments, tracking back, and handling spam Get the scoop on domain registration, Web hosting providers, basic tools like FTP, and more Create a unique blog theme and presentation by using template tags with CSS Sign up for WordPress.com, log in, set options, and create a profile Install WordPress.org, set up a MySQL database, explore RSS feeds, and organize a blogroll Discover the secrets of creating a blog that draws readers Get tips on wonderful widgets, upgrades, and plugins you can add to make your blog extra cool Learn how to use the Dashboard, manage comments, and make permalinks work with your Web server With WordPress For Dummies, 2nd Edition on hand, it's easy to make the most of the free software and build a blog that stands out in a crowd."
Creating Web pages for dummies,Creating Web pages for dummies,Bud E. Smith,4.0,1,https://covers.openlibrary.org/b/id/520523-L.jpg,https://openlibrary.org/works/OL57789W,359,"Amateurs' manuals, Web sites, Hypertext systems, World Wide Web, HTML (Document markup language)",open_library_api,"Chances are, you're already a Web user and use the Internet on a regular basis. You've probably seen a few impressive Web sites and now you're inspired to create a Web page of your own, but you're not sure where to start. The answer is: right here!   Creating Web Pages For Dummies guides you through the process of making your own Web pages without hassle or confusion. This straightforward book shows you just how easy it is to launch a site, specialize a page, making your site interactive, and much more! In no time you will become a pro in:    Web publishing basics  Geocities, Google page creator, and AOL Web publishing  Using Flickr, creating blogs, and selling products on eBay  HTML and other handy tools to ""beef up"" your site  Writing and formatting Web text  Creating and adding graphics for your site  Adding links, animation, and multimedia"
"Beginning Web programming with HTML, XHTML, and CSS","Beginning Web programming with HTML, XHTML, and CSS",Jon Duckett,4.0,1,https://covers.openlibrary.org/b/id/6817644-L.jpg,https://openlibrary.org/works/OL15854724W,808,"Development, Application software, Cascading style sheets, HTML (Document markup language), Web sites (desenvolvimento)",open_library_api,"What is this book about?Beginning Web Programming with HTML, XHTML, and CSS teaches you how to write Web pages using HTML, XHTML, and CSS. It follows standards-based principles, but also teaches readers ways around problems they are likely to face using (X)HTML.While XHTML is the ""current"" standard, the book still covers HTML because many people do not yet understand that XHTML is the official successor to HTML, and many readers will still stick with HTML for backward compatibility and simpler/informal Web pages that don't require XHTML compliance.The book teaches basic principles of usability and accessibility along the way, to get users into the mode of developing Web pages that will be available to as many viewers as possible from the start. The book also covers the most commonly used programming/scripting language -- JavaScript -- and provides readers with a roadmap of other Web technologies to learn after mastering this book to add more functionality to their sites."
Dynamic HTML,Dynamic HTML,Danny Goodman,4.0,1,https://covers.openlibrary.org/b/id/6821912-L.jpg,https://openlibrary.org/works/OL15859253W,1073,"Éditique, DHTML (Langage de balisage), Internet, HTML (Langage de balisage), Hypermedia",open_library_api,This text is an indispensable compendium for Web content developers. It contains everything you need to create functional cross-platform Web applications.
PHP for the World Wide Web,PHP for the World Wide Web,Larry Ullman,0.0,0,https://covers.openlibrary.org/b/id/8578103-L.jpg,https://openlibrary.org/works/OL5740521W,455,"World Wide Web, PHP, Internet, Information Technology, Internet languages",open_library_api,Teach yourself PHP the quick and easy way! This Visual QuickStart Guide uses pictures rather than lengthy explanations. You'll be up and running in no time!
Understanding web development,Understanding web development,Arlyn Hubbell,0.0,0,https://covers.openlibrary.org/b/id/9816765-L.jpg,https://openlibrary.org/works/OL7944421W,273,"Design, Web publishing, Web site development, Web sites, World Wide Web",open_library_api,
Web design for dummies,Web design for dummies,Lisa Lopuck,0.0,0,https://covers.openlibrary.org/b/id/11882932-L.jpg,https://openlibrary.org/works/OL19954603W,352,"Web sites, Design, Web site development, Web sites, design",open_library_api,"Build your own eye-popping site design. Create a user-friendly site, design great graphics, and make updating easy. Whether you're designing a site on your own or are a member of a design team, this updated guide will be your best assistant."
Content strategy for the Web,Content strategy for the Web,Kristina Halvorson,0.0,0,https://covers.openlibrary.org/b/id/6645380-L.jpg,https://openlibrary.org/works/OL18618506W,179,"Management, Web site development, Web sites, design",open_library_api,
Designing with web standards,Designing with web standards,Jeffrey Zeldman,4.4,5,https://covers.openlibrary.org/b/id/461827-L.jpg,https://openlibrary.org/works/OL6045343W,432,"web development and design, Web sites, Standards, Design, Coding theory",open_library_api,"Best-selling author, designer, and web standards evangelist Jeffrey Zeldman has revisited his classic, industry-shaking guidebook. Updated in collaboration with co-author Ethan Marcotte, this third edition covers improvements and challenges in the changing environment of standards-based design.

Written in the same engaging and witty style, making even the most complex information easy to digest, *Designing with Web Standards* remains your essential guide to creating sites that load faster, reach more users, and cost less to design and maintain.

* Substantially revised—packed with new ideas
* How will HTML5, CSS3, and web fonts change your work?
* Learn new strategies for selling standards
* Change what “IE6 support” means

Dubbed King of Web Standards by Business Week, Jeffrey Zeldman (zeldman.com) was one of the web’s first designers and bloggers. He publishes *A List Apart* “for people who make websites;” runs Happy Cog™, a leading web design studio; and co-founded An Event Apart, The Deck, and The Web Standards Project.

Versatile user experience designer/developer Ethan Marcotte served as a steering committee member of The Web Standards Project, and has worked with clients including *New York Magazine*, Harvard University, and the World Wide Web Consortium (W3C). Books to which he has contributed include *Handcrafted CSS*, *Web Standards Creativity*, and *Professional CSS*. Ethan writes and does technical editing at *A List Apart*, and is a popular educator and conference speaker. He would like to be an unstoppable robot ninja when he grows up (unstoppablerobotninja.com).

“A web designer without a copy of *Designing with Web Standards* is like a carpenter without a level. With this third edition, Zeldman continues to be the voice of clarity; explaining the complex in plain English for the rest of us.” — Dan Cederholm, author, *Bulletproof Web Design* and *Handcrafted CSS*

“Jeffrey Zeldman sits somewhere between ‘guru’ and ‘god’ in this industry—and manages to fold wisdom and wit into a tale about WHAT web standards are, HOW standards-based coding works, and WHY we should care.” — Kelly Goto, author, *Web ReDesign 2.0: Workflow that Works*

“Some books are meant to be read. *Designing with Web Standards* is even more: intended to be highlighted, dogeared, bookmarked, shared, passed around, and evangelized, it goes beyond reading to revolution.” — Liz Danzico, Chair, MFA Interaction Design, School of Visual Arts

“Occasionally (very occasionally) you come across an author who makes you think, ‘This guy is smart! And he makes me feel smarter, because now I finally understand this concept.’” — Steve Krug, author of *Don’t Make Me Think* and *Rocket Surgery Made Easy*"
